trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_lon,is_fraud
2024-10-13 14:19:48,1307********6822,merchant_116,grocery_net,29.17,User4752,Name4752,M,409 Main St,City_82,CA,56516,35.11851614545827,-91.75022930746015,32140,Job_50,1974-05-31,txn_1728809388_4752,1728809388,35.099391098915774,-91.76314120417393,0
2024-12-15 23:59:51,7861********1646,merchant_386,travel,40.56,User4753,Name4753,M,805 Main St,City_25,NY,21727,31.00232493480156,-95.37643516803801,182636,Job_11,1986-12-18,txn_1734287391_4753,1734287391,31.035220567725887,-95.3573116993268,0
2024-11-02 14:13:24,5922********1238,merchant_86,gas_transport,12.8,User4754,Name4754,F,707 Main St,City_42,FL,77374,37.00116173613027,-92.57496658384643,673220,Job_16,1974-01-19,txn_1730537004_4754,1730537004,36.994499468098624,-92.58458485198588,0
2024-03-03 19:09:26,8572********7932,merchant_98,shopping_net,28.98,User4755,Name4755,F,834 Main St,City_62,NY,68859,35.208918370948815,-94.23033399426329,855178,Job_12,1989-03-25,txn_1709473166_4755,1709473166,35.22178743718682,-94.19885848261653,0
2024-03-19 17:18:11,4956********4706,merchant_152,food_dining,34.47,User4756,Name4756,M,21 Main St,City_40,IL,30275,32.76589826460176,-97.98002796000542,989242,Job_43,1979-07-21,txn_1710848891_4756,1710848891,32.76380118030835,-97.98117457542958,0
2024-04-14 05:33:16,5202********6250,merchant_224,entertainment,48.89,User4757,Name4757,F,968 Main St,City_92,FL,97619,34.167074529078334,-94.9809472455604,93053,Job_51,1976-12-18,txn_1713052996_4757,1713052996,34.171752827405804,-94.9865193196249,0
2024-12-20 09:46:11,1869********7789,merchant_322,shopping_pos,15.86,User4758,Name4758,F,65 Main St,City_69,TX,50228,37.80756439378939,-96.2556697490233,229191,Job_9,1960-08-15,txn_1734668171_4758,1734668171,37.810836587814,-96.25346594551945,0
2024-07-27 14:25:21,5025********3958,merchant_448,grocery_net,22.47,User4759,Name4759,F,439 Main St,City_33,NY,93170,33.68291430213378,-93.41877024498147,152381,Job_48,1997-01-25,txn_1722070521_4759,1722070521,33.70385858973802,-93.4240372903254,0
2024-10-17 20:32:25,5611********8036,merchant_320,gas_transport,36.7,User4760,Name4760,M,288 Main St,City_29,TX,80994,37.04454456011047,-95.7202776045158,696105,Job_17,1996-09-13,txn_1729177345_4760,1729177345,37.00921848200167,-95.70596014222876,0
2024-11-24 06:55:56,8454********3843,merchant_371,food_dining,1.07,User4761,Name4761,F,967 Main St,City_10,TX,88904,34.8288803315326,-94.86093334020755,712648,Job_34,1973-07-30,txn_1732411556_4761,1732411556,34.877032159963555,-94.8825743711234,0
2024-04-28 08:42:13,3832********9358,merchant_475,home,57.61,User4762,Name4762,M,898 Main St,City_28,CA,54518,37.56666879880939,-93.6670765848292,225365,Job_39,1990-06-27,txn_1714273933_4762,1714273933,37.53866034352602,-93.67515718438457,0
2024-12-22 03:50:12,3951********6617,merchant_218,grocery_net,18.76,User4763,Name4763,F,3 Main St,City_96,FL,94740,34.086318165535594,-96.99159904279917,563837,Job_17,1997-03-15,txn_1734819612_4763,1734819612,34.058555468465194,-96.98794442683095,0
2024-12-24 00:48:12,2387********5064,merchant_473,health_fitness,37.57,User4764,Name4764,F,757 Main St,City_10,CA,42094,35.1862493060345,-91.97687541783401,838711,Job_92,1980-05-23,txn_1734981492_4764,1734981492,35.18522736484635,-91.99995006737382,0
2024-08-28 12:45:11,1710********8589,merchant_213,home,104.76,User4765,Name4765,F,716 Main St,City_3,CA,59060,34.5531530545167,-94.49281411661839,532423,Job_80,1963-12-16,txn_1724829311_4765,1724829311,34.55853939927363,-94.50706268841712,0
2024-06-02 16:26:01,5266********1848,merchant_91,travel,18.97,User4766,Name4766,F,80 Main St,City_54,CA,56048,38.03900983397472,-93.38811155033346,811189,Job_86,1974-02-21,txn_1717325761_4766,1717325761,38.03847544172265,-93.38198638980114,0
2024-10-31 17:24:26,7578********1378,merchant_10,shopping_pos,4.53,User4767,Name4767,F,466 Main St,City_99,CA,87577,34.082643490590186,-96.2723479864691,659558,Job_14,1964-04-17,txn_1730375666_4767,1730375666,34.09047933880966,-96.26972179816121,0
2024-05-14 22:46:53,3548********6377,merchant_400,misc_pos,4.83,User4768,Name4768,M,388 Main St,City_69,CA,45765,34.440624636124056,-95.3611784216325,129605,Job_1,1970-05-29,txn_1715707013_4768,1715707013,34.441778653763585,-95.38036251129229,0
2024-12-28 23:59:26,5100********5447,merchant_183,shopping_net,30.69,User4769,Name4769,M,18 Main St,City_33,CA,98180,37.786990594095045,-94.72491634105562,726373,Job_71,1960-09-26,txn_1735410566_4769,1735410566,37.802627601246705,-94.69580976235797,0
2024-05-25 00:44:16,4452********2760,merchant_118,grocery_pos,24.52,User4770,Name4770,F,902 Main St,City_32,FL,11978,35.260298216909945,-98.3359653769736,592413,Job_7,1981-03-07,txn_1716578056_4770,1716578056,35.239429640455356,-98.35372200338688,0
2024-09-23 17:39:03,1441********1621,merchant_143,gas_transport,52.94,User4771,Name4771,M,163 Main St,City_24,NY,91625,35.2644333852813,-94.79864051847802,669816,Job_98,1972-03-07,txn_1727093343_4771,1727093343,35.28119015095099,-94.77926360519469,0
2024-07-08 07:35:16,1411********6420,merchant_95,personal_care,50.56,User4772,Name4772,F,839 Main St,City_93,CA,60144,32.93774584234685,-95.05025284403614,390551,Job_99,1991-10-21,txn_1720404316_4772,1720404316,32.952225131678354,-95.04025631457152,0
2024-04-29 23:43:23,5940********9156,merchant_467,shopping_pos,61.82,User4773,Name4773,F,855 Main St,City_70,FL,38788,33.8533901555372,-95.55483486285928,366863,Job_50,1995-09-26,txn_1714414403_4773,1714414403,33.87451532460616,-95.56955859706105,0
2024-04-29 08:32:20,4980********5739,merchant_184,home,60.71,User4774,Name4774,M,517 Main St,City_11,CA,80712,36.91863669195367,-94.6863829358058,611446,Job_10,1961-04-28,txn_1714359740_4774,1714359740,36.925217820892094,-94.69834800129442,0
2024-10-25 14:52:25,8289********9961,merchant_311,travel,54.86,User4775,Name4775,F,867 Main St,City_2,IL,98978,32.048906446908624,-95.65233081616516,828354,Job_68,1968-05-18,txn_1729848145_4775,1729848145,32.048314417286434,-95.66189831860015,0
2024-05-20 15:47:48,8901********3950,merchant_298,kids_pets,0.34,User4776,Name4776,M,875 Main St,City_2,NY,99406,33.76741826482272,-94.0772311178293,548615,Job_78,1979-12-29,txn_1716200268_4776,1716200268,33.77002336048562,-94.06480955295959,0
2024-02-22 14:37:50,6920********9562,merchant_392,entertainment,52.05,User4777,Name4777,F,350 Main St,City_58,TX,48316,34.58040367929094,-93.60375278918728,837013,Job_52,1993-11-27,txn_1708592870_4777,1708592870,34.569972815728384,-93.61976634404486,0
2024-08-04 14:37:45,6232********7179,merchant_111,personal_care,78.66,User4778,Name4778,F,962 Main St,City_58,NY,23029,36.340656016296094,-94.31244854495223,224360,Job_1,2000-03-10,txn_1722762465_4778,1722762465,36.33029250068205,-94.32210183078827,0
2024-05-03 00:12:20,8327********6843,merchant_469,travel,149.22,User4779,Name4779,F,681 Main St,City_71,IL,14176,35.87114796575086,-96.51332058287011,838271,Job_43,1962-05-25,txn_1714675340_4779,1714675340,35.87412251989014,-96.51554275619566,0
2024-07-23 02:33:53,8956********6593,fraud_merchant_35,shopping_pos,0.64,User4780,Name4780,M,295 Main St,City_7,IL,70648,32.532400760235944,-89.95492660474986,424838,Job_6,1971-04-23,txn_1721682233_4780,1721682233,32.51836852196841,-89.96487849387577,0
2024-01-27 17:02:03,7535********5254,fraud_merchant_21,misc_pos,60.32,User4781,Name4781,F,153 Main St,City_22,IL,15430,37.69774094109747,-92.65013351474391,204379,Job_62,1982-03-14,txn_1706355123_4781,1706355123,37.73315858525068,-92.64665239395705,0
2024-06-13 08:08:55,5405********1213,merchant_211,shopping_net,8.02,User4782,Name4782,F,931 Main St,City_62,IL,20578,37.28152602012853,-94.25261407741732,111159,Job_31,1988-07-03,txn_1718246335_4782,1718246335,37.29710502696251,-94.22781702389558,0
2024-01-12 14:03:41,2979********2107,fraud_merchant_0,travel,6.26,User4783,Name4783,M,626 Main St,City_63,FL,33567,32.484902795148614,-95.57851418778726,210372,Job_8,1993-12-20,txn_1705048421_4783,1705048421,32.49355661507186,-95.57201099927339,0
2024-12-05 18:29:00,7468********5139,merchant_23,grocery_net,13.74,User4784,Name4784,M,431 Main St,City_54,FL,96807,33.8188297822237,-93.8433708567836,674643,Job_56,1963-09-14,txn_1733403540_4784,1733403540,33.80278962211811,-93.85795066594304,0
2024-08-29 08:07:53,2085********1478,merchant_445,shopping_net,99.11,User4785,Name4785,F,350 Main St,City_24,CA,68060,34.13768986716527,-95.00505332169557,235555,Job_89,1985-09-16,txn_1724899073_4785,1724899073,34.14750669967513,-95.00757656427514,0
2024-01-20 02:53:27,3214********1408,merchant_325,personal_care,82.34,User4786,Name4786,M,6 Main St,City_2,NY,95382,35.19750590407594,-93.5177590667728,949860,Job_14,1990-09-17,txn_1705699407_4786,1705699407,35.17885574248402,-93.50778058746486,0
2024-05-18 11:32:19,2311********9599,merchant_345,entertainment,0.36,User4787,Name4787,M,61 Main St,City_73,NY,16127,32.14108059934986,-95.90164682215426,351585,Job_23,1964-01-24,txn_1716012139_4787,1716012139,32.12111739333506,-95.88966895528283,0
2024-11-09 23:18:44,2138********7278,merchant_252,health_fitness,216.1,User4788,Name4788,F,387 Main St,City_5,NY,82068,36.141094888235244,-95.7787969784452,285800,Job_92,1991-03-17,txn_1731174524_4788,1731174524,36.16340117094847,-95.79523265638572,0
2024-06-27 12:35:57,3430********4852,merchant_253,grocery_pos,32.51,User4789,Name4789,M,392 Main St,City_17,NY,49413,36.551687894139846,-95.6687036526279,152109,Job_51,1982-01-05,txn_1719471957_4789,1719471957,36.54899864102944,-95.6707183378865,0
2024-09-23 09:28:10,5600********8769,merchant_208,food_dining,95.58,User4790,Name4790,M,466 Main St,City_8,FL,66368,33.589497379709336,-93.85908486439014,55587,Job_5,1977-01-29,txn_1727063890_4790,1727063890,33.568230925264594,-93.8962535092352,0
2024-11-06 20:56:49,9051********8424,merchant_192,grocery_net,20.16,User4791,Name4791,M,62 Main St,City_16,IL,15158,33.53036676110716,-93.36470854784322,133187,Job_10,1971-06-20,txn_1730906809_4791,1730906809,33.5049827788524,-93.40180837813945,0
2024-01-03 04:47:50,1416********9253,merchant_114,health_fitness,57.16,User4792,Name4792,F,744 Main St,City_93,IL,16093,35.698940551129816,-94.04337886298379,854295,Job_61,1987-11-03,txn_1704237470_4792,1704237470,35.683480823074795,-94.03578697803148,0
2024-11-11 14:19:46,8472********1998,merchant_47,entertainment,107.48,User4793,Name4793,F,439 Main St,City_82,FL,98867,32.53623150889901,-95.53790613579889,289608,Job_99,1977-07-11,txn_1731314986_4793,1731314986,32.572911517264615,-95.50210844948788,0
2024-10-06 16:01:14,9836********7068,merchant_288,food_dining,24.3,User4794,Name4794,F,825 Main St,City_3,IL,39527,34.917972837964946,-96.98730442386528,476713,Job_97,1976-05-10,txn_1728210674_4794,1728210674,34.91798011466179,-97.00679437314268,0
2024-06-19 19:02:23,7528********8555,merchant_180,food_dining,302.42,User4795,Name4795,F,955 Main St,City_99,CA,74120,33.840085471371616,-96.19902011293577,791806,Job_82,1986-06-04,txn_1718803943_4795,1718803943,33.83736883467309,-96.17172471098192,0
2024-03-27 14:24:00,1339********4562,merchant_35,kids_pets,9.4,User4796,Name4796,F,223 Main St,City_41,FL,31264,34.4723694340087,-92.75066908841319,571161,Job_68,1972-08-31,txn_1711529640_4796,1711529640,34.45496839161852,-92.78190297854918,0
2024-03-22 01:06:03,9815********1073,fraud_merchant_44,home,84.03,User4797,Name4797,F,26 Main St,City_34,NY,37791,40.47994495879604,-97.62191870342433,229402,Job_41,1997-08-26,txn_1711049763_4797,1711049763,40.47523059549617,-97.59841559234883,0
2024-09-05 15:16:00,1426********8585,merchant_128,shopping_net,102.9,User4798,Name4798,M,358 Main St,City_99,FL,71421,35.855272651104734,-95.4715766365214,166391,Job_1,1961-01-19,txn_1725529560_4798,1725529560,35.84141905751914,-95.46208281203171,0
2024-02-14 11:48:35,8318********6688,merchant_218,gas_transport,54.83,User4799,Name4799,M,972 Main St,City_38,FL,21712,38.09662981943581,-92.3178438196552,650990,Job_91,1994-10-20,txn_1707891515_4799,1707891515,38.08203754305939,-92.3336871755603,0
2024-11-01 05:36:38,9667********3285,merchant_165,personal_care,49.48,User4800,Name4800,F,54 Main St,City_82,NY,36518,33.697839455075346,-94.43685056773481,498989,Job_11,1964-09-01,txn_1730419598_4800,1730419598,33.7087619899028,-94.45776332507891,0
2024-01-06 08:50:24,9305********3684,merchant_307,misc_pos,355.03,User4801,Name4801,M,255 Main St,City_29,FL,99804,35.582343119232,-93.37150679318657,188792,Job_61,1995-12-14,txn_1704511224_4801,1704511224,35.603280094978786,-93.35538074086527,0
2024-06-07 05:36:44,5230********1213,merchant_4,grocery_pos,8.53,User4802,Name4802,F,515 Main St,City_99,NY,58147,35.53402066686035,-91.42012702738744,117527,Job_89,1963-07-19,txn_1717718804_4802,1717718804,35.51657386115434,-91.43124529731372,0
2024-10-16 16:19:08,5989********4795,merchant_259,grocery_pos,45.0,User4803,Name4803,M,95 Main St,City_62,FL,26629,34.65736264087936,-93.62037414361636,719518,Job_51,1974-04-16,txn_1729075748_4803,1729075748,34.65135970921009,-93.63409667560394,0
2024-02-26 13:20:40,8294********2753,merchant_86,entertainment,33.38,User4804,Name4804,F,988 Main St,City_68,IL,22419,30.90689427607023,-97.70556807962471,5829,Job_67,1964-09-27,txn_1708933840_4804,1708933840,30.915492753004227,-97.75020005419266,0
2024-05-28 01:45:14,7808********8027,merchant_414,grocery_net,125.15,User4805,Name4805,M,496 Main St,City_20,CA,64816,32.08063944016109,-92.96255185714885,94388,Job_48,1965-10-09,txn_1716840914_4805,1716840914,32.07835522623648,-93.0084934971964,0
2024-03-03 09:18:34,2876********2190,merchant_412,misc_pos,69.99,User4806,Name4806,M,539 Main St,City_69,FL,63792,33.93736836134818,-93.9896978590907,11889,Job_58,1994-04-22,txn_1709437714_4806,1709437714,33.94369729651982,-93.98800545812283,0
2024-12-27 04:13:17,5490********7867,merchant_393,grocery_net,9.45,User4807,Name4807,F,861 Main St,City_45,NY,89544,35.607864723418004,-98.3646538590385,500619,Job_13,1973-01-16,txn_1735252997_4807,1735252997,35.613755468084925,-98.37239611282169,0
2024-04-14 22:57:35,9999********6499,merchant_387,shopping_net,75.11,User4808,Name4808,M,326 Main St,City_44,NY,32596,38.01566268760752,-94.98740501509009,310995,Job_82,1980-12-05,txn_1713115655_4808,1713115655,38.01918056264669,-95.02726432400776,0
2024-12-07 13:08:44,7223********9820,merchant_404,health_fitness,20.02,User4809,Name4809,F,383 Main St,City_88,NY,85044,31.14513749045237,-95.38944592159804,855648,Job_92,1981-08-21,txn_1733557124_4809,1733557124,31.139162040402283,-95.3903954614259,0
2024-11-10 06:45:32,7320********1557,merchant_347,entertainment,5.25,User4810,Name4810,M,758 Main St,City_85,NY,72969,40.41680567573527,-93.43385569633865,705524,Job_93,1967-03-24,txn_1731201332_4810,1731201332,40.40730716884079,-93.43830104051715,0
2024-05-20 11:37:12,5342********1278,merchant_52,grocery_pos,6.32,User4811,Name4811,F,360 Main St,City_83,FL,20050,36.912257211482,-97.2676383875079,69775,Job_92,1988-12-30,txn_1716185232_4811,1716185232,36.91679752622112,-97.2794469265891,0
2024-04-27 23:50:44,7225********4645,merchant_49,grocery_net,0.52,User4812,Name4812,M,155 Main St,City_63,CA,74396,35.549356276229375,-95.34735220330127,687098,Job_29,1962-08-07,txn_1714242044_4812,1714242044,35.540221659968864,-95.35136224740523,0
2024-05-18 03:50:01,2233********2498,merchant_378,gas_transport,11.33,User4813,Name4813,F,645 Main St,City_88,CA,99748,35.09369214479009,-93.50544783225558,643206,Job_82,1988-10-25,txn_1715984401_4813,1715984401,35.09138620701148,-93.52385510011791,0
2024-10-22 17:04:30,9275********5771,merchant_185,misc_pos,24.73,User4814,Name4814,M,445 Main St,City_88,IL,12268,35.413710135994,-98.39838219660497,973956,Job_51,1965-08-21,txn_1729596870_4814,1729596870,35.403725709952035,-98.40576098546161,0
2024-01-02 02:20:27,2426********6257,merchant_471,shopping_pos,81.05,User4815,Name4815,F,548 Main St,City_4,NY,85456,37.65425711100074,-95.15351802552546,698779,Job_51,1962-05-27,txn_1704142227_4815,1704142227,37.643607803120595,-95.13461493081212,0
2024-08-04 01:20:37,2373********9552,merchant_309,grocery_pos,1.13,User4816,Name4816,M,256 Main St,City_27,IL,63400,29.980013042920195,-96.18286452161158,292426,Job_34,1968-12-21,txn_1722714637_4816,1722714637,29.955811281382786,-96.17247276561122,0
2024-03-17 21:42:43,9641********2003,merchant_395,gas_transport,5.05,User4817,Name4817,F,149 Main St,City_37,NY,73863,33.926154050160534,-94.63126667238178,664549,Job_57,1987-08-12,txn_1710691963_4817,1710691963,33.904568740618416,-94.66074183253816,0
2024-08-02 14:47:25,2541********7953,merchant_216,shopping_net,0.3,User4818,Name4818,F,248 Main St,City_63,IL,48041,33.330268975705245,-96.04844108253701,103920,Job_50,1966-06-21,txn_1722590245_4818,1722590245,33.33640139987995,-96.00924746503617,0
2024-02-14 12:42:38,5686********9188,merchant_366,grocery_pos,7.41,User4819,Name4819,F,541 Main St,City_18,NY,61228,35.53524210512533,-95.36956166528559,676382,Job_17,1987-01-13,txn_1707894758_4819,1707894758,35.516678381110054,-95.35765689800448,0
2024-10-01 09:43:05,9560********8913,merchant_259,misc_pos,136.49,User4820,Name4820,M,107 Main St,City_75,NY,53987,32.859395168570714,-96.0548980658509,674403,Job_78,1992-04-05,txn_1727755985_4820,1727755985,32.85818851412231,-96.04112817485127,0
2024-06-07 01:17:33,1663********6114,merchant_122,personal_care,4.53,User4821,Name4821,F,449 Main St,City_49,NY,28331,37.41273974998774,-91.73406253094548,832978,Job_34,1983-08-09,txn_1717703253_4821,1717703253,37.42422251217204,-91.74450467078366,0
2024-12-25 05:33:03,4657********2672,merchant_160,health_fitness,29.59,User4822,Name4822,M,934 Main St,City_86,NY,83452,34.382852886560485,-95.55129117385209,105849,Job_44,1983-05-19,txn_1735084983_4822,1735084983,34.36616208398641,-95.55574178690973,0
2024-08-03 17:13:49,7593********4652,merchant_352,health_fitness,71.57,User4823,Name4823,F,999 Main St,City_80,TX,67976,34.95289097785508,-94.00944351219825,841197,Job_1,1971-06-28,txn_1722685429_4823,1722685429,34.97343754496132,-93.99979932446249,0
2024-07-22 12:53:58,5280********8661,merchant_208,food_dining,149.85,User4824,Name4824,F,866 Main St,City_39,NY,62551,33.800491523682375,-94.40541674458919,195950,Job_44,1992-01-27,txn_1721633038_4824,1721633038,33.805185878339216,-94.41375718824075,0
2024-08-06 07:44:48,9454********6424,merchant_360,kids_pets,35.79,User4825,Name4825,M,74 Main St,City_62,TX,58589,34.3026474621327,-93.35422585355762,191624,Job_53,1986-08-03,txn_1722910488_4825,1722910488,34.30994083008092,-93.35177428284535,0
2024-10-19 06:08:49,5055********7087,merchant_56,health_fitness,48.32,User4826,Name4826,M,466 Main St,City_34,CA,94200,33.48375132859193,-92.37757454248384,316502,Job_81,1984-10-27,txn_1729298329_4826,1729298329,33.45169816317825,-92.3643367504135,0
2024-05-14 00:30:52,1116********1376,merchant_284,grocery_pos,75.88,User4827,Name4827,F,978 Main St,City_91,CA,79015,37.895353820790405,-94.86921249222468,721125,Job_57,1971-08-27,txn_1715626852_4827,1715626852,37.892177236962674,-94.8953673440029,0
2024-09-09 19:22:12,7815********7873,merchant_446,grocery_pos,83.57,User4828,Name4828,F,559 Main St,City_15,CA,39601,33.866024172314646,-98.73203534708898,547802,Job_69,1980-08-13,txn_1725889932_4828,1725889932,33.88867662147008,-98.73242056221045,0
2024-12-22 00:55:23,2948********3929,merchant_205,grocery_net,34.94,User4829,Name4829,F,202 Main St,City_99,IL,40785,33.8341652889765,-94.83117411003614,524466,Job_56,1962-01-31,txn_1734809123_4829,1734809123,33.81983766791483,-94.81643626161568,0
2024-12-04 14:46:05,9858********3891,merchant_243,gas_transport,70.85,User4830,Name4830,M,550 Main St,City_97,CA,80920,38.43665118029314,-95.30874408041069,137957,Job_33,1976-04-02,txn_1733303765_4830,1733303765,38.45918421155392,-95.31159228761388,0
2024-12-05 08:37:34,1253********4096,merchant_346,entertainment,5.37,User4831,Name4831,F,319 Main St,City_55,FL,56248,39.076611651519364,-93.70416482333285,118124,Job_32,1973-11-14,txn_1733368054_4831,1733368054,39.07468820835988,-93.72815647764138,0
2024-01-31 10:56:29,5293********2617,merchant_59,personal_care,106.97,User4832,Name4832,M,103 Main St,City_5,TX,95737,38.71583712553187,-96.0717747866764,611811,Job_83,1994-05-06,txn_1706678789_4832,1706678789,38.67189438247867,-96.07622087893184,0
2024-03-11 21:52:02,4643********2302,merchant_423,shopping_net,55.39,User4833,Name4833,M,257 Main St,City_41,NY,78128,30.464883313581396,-94.33829424347451,864159,Job_74,1982-09-19,txn_1710174122_4833,1710174122,30.481726470308995,-94.30428847062855,0
2024-08-04 06:27:19,2622********3206,fraud_merchant_8,shopping_net,29.28,User4834,Name4834,F,937 Main St,City_63,FL,23777,35.11038797945531,-93.69923694889296,147042,Job_61,1963-04-18,txn_1722733039_4834,1722733039,35.09206971130364,-93.72604734577786,0
2024-07-02 23:07:22,9223********6539,merchant_344,gas_transport,6.32,User4835,Name4835,M,462 Main St,City_13,IL,99279,37.372556542463784,-99.06315464862223,878531,Job_78,1960-03-14,txn_1719941842_4835,1719941842,37.37508020560885,-99.06200656908184,0
2024-11-28 04:12:49,8986********5135,merchant_227,shopping_net,61.55,User4836,Name4836,M,610 Main St,City_4,NY,80498,33.137189430848224,-93.8342343071982,693933,Job_68,1960-02-02,txn_1732747369_4836,1732747369,33.141979498449864,-93.85774345222262,0
2024-02-05 02:34:05,3729********1732,merchant_113,food_dining,0.02,User4837,Name4837,F,334 Main St,City_80,IL,60995,34.34089624400907,-96.29857732272202,106599,Job_34,1997-02-22,txn_1707080645_4837,1707080645,34.349312221785624,-96.3001080415074,0
2024-04-03 12:02:05,1539********3532,merchant_252,travel,18.8,User4838,Name4838,M,656 Main St,City_17,CA,64521,33.00681456348972,-98.72563473491117,269063,Job_60,1978-11-16,txn_1712125925_4838,1712125925,33.06309002784193,-98.69648793343451,0
2024-09-14 03:33:32,3121********9596,merchant_413,gas_transport,3.47,User4839,Name4839,M,183 Main St,City_41,FL,65021,36.30848150956642,-92.85893285288422,581859,Job_22,1970-09-04,txn_1726265012_4839,1726265012,36.32630717027572,-92.86290091261192,0
2024-08-17 00:04:05,1219********1133,fraud_merchant_44,personal_care,93.64,User4840,Name4840,F,524 Main St,City_68,TX,82313,37.959114269103836,-96.44093345647183,31974,Job_75,1984-05-22,txn_1723833245_4840,1723833245,37.97080421111419,-96.43217800652076,0
2024-02-10 14:30:27,5053********1000,fraud_merchant_7,grocery_pos,26.69,User4841,Name4841,M,996 Main St,City_20,IL,81585,32.42555363899181,-93.43697654875515,483218,Job_43,1968-10-01,txn_1707555627_4841,1707555627,32.39745036179301,-93.4432906597997,0
2024-12-10 17:43:25,8848********3625,merchant_486,personal_care,44.88,User4842,Name4842,M,73 Main St,City_2,NY,69546,38.05112223748402,-94.0011123179676,797470,Job_7,2000-09-29,txn_1733832805_4842,1733832805,38.04780155713802,-93.98401805659502,0
2024-09-27 17:28:07,7948********3786,merchant_14,grocery_pos,54.82,User4843,Name4843,M,968 Main St,City_60,IL,59605,37.67416635511359,-94.84016979098423,746976,Job_27,1999-03-01,txn_1727438287_4843,1727438287,37.672290571345826,-94.84595745367957,0
2024-12-27 03:10:51,3741********2848,merchant_350,grocery_net,15.89,User4844,Name4844,F,61 Main St,City_75,TX,83571,35.044337548306416,-95.4986885020575,370320,Job_35,1963-02-06,txn_1735249251_4844,1735249251,35.067786431963185,-95.507782331104,0
2024-02-05 07:28:34,3078********8443,fraud_merchant_2,health_fitness,113.84,User4845,Name4845,M,679 Main St,City_40,IL,30274,35.23132203522084,-96.49712644018776,179759,Job_80,1989-09-30,txn_1707098314_4845,1707098314,35.2132054599645,-96.46714068501824,0
2024-10-04 02:27:37,4549********6441,merchant_368,travel,134.54,User4846,Name4846,M,597 Main St,City_26,FL,83327,37.4129942108974,-94.9174839200791,180630,Job_40,1986-03-09,txn_1727989057_4846,1727989057,37.432888248533956,-94.8752587643946,0
2024-05-01 10:10:20,5412********6305,merchant_449,home,63.06,User4847,Name4847,F,963 Main St,City_19,IL,40107,36.87861066126258,-92.20025624256179,60591,Job_78,1963-12-20,txn_1714538420_4847,1714538420,36.851868137680555,-92.19759500325418,0
2024-11-16 05:47:20,6951********9592,merchant_318,misc_pos,4.5,User4848,Name4848,F,269 Main St,City_84,IL,38975,34.04848473118181,-92.46283178745966,160722,Job_59,1997-11-30,txn_1731716240_4848,1731716240,34.04567856809627,-92.47844529955412,0
2024-06-29 07:32:36,9448********2596,merchant_170,personal_care,1.86,User4849,Name4849,F,984 Main St,City_45,TX,52097,32.40712324883001,-96.93823868859661,634009,Job_11,1989-09-21,txn_1719626556_4849,1719626556,32.41011207188229,-96.94812778065302,0
2024-07-05 13:50:41,6991********4407,merchant_449,travel,25.78,User4850,Name4850,M,279 Main St,City_53,IL,21310,33.04662193591564,-95.02070195468634,161852,Job_90,1988-07-16,txn_1720167641_4850,1720167641,33.04286508602707,-95.03856118000724,0
2024-03-29 10:26:09,5876********2056,merchant_8,food_dining,30.66,User4851,Name4851,F,192 Main St,City_84,NY,15524,37.139762609344444,-96.02044983179897,348666,Job_60,1985-05-27,txn_1711688169_4851,1711688169,37.13575597181239,-96.03893624053919,0
2024-11-02 00:32:51,2570********5502,merchant_470,health_fitness,96.75,User4852,Name4852,F,982 Main St,City_72,TX,90737,36.762323778176345,-93.85454102599934,89805,Job_34,1984-04-14,txn_1730487771_4852,1730487771,36.76461798062429,-93.80991019803568,0
2024-01-14 12:01:53,3649********9410,merchant_434,entertainment,9.55,User4853,Name4853,F,277 Main St,City_69,CA,73392,34.73859934653492,-96.51481731195882,546154,Job_44,1995-02-17,txn_1705213913_4853,1705213913,34.72644677284442,-96.53936648622307,0
2024-04-04 09:05:47,1703********1722,merchant_213,kids_pets,5.7,User4854,Name4854,M,753 Main St,City_51,IL,55428,32.1707825034692,-90.04311363361325,584471,Job_54,1968-03-31,txn_1712201747_4854,1712201747,32.189008812301275,-90.01066327377451,0
2024-12-20 15:33:06,9081********4037,fraud_merchant_22,travel,59.4,User4855,Name4855,M,822 Main St,City_46,TX,69877,33.79043842793646,-93.30053800875577,673713,Job_8,1985-01-02,txn_1734688986_4855,1734688986,33.804246916249305,-93.29020560781987,0
2024-12-11 02:24:21,9154********5673,merchant_32,grocery_pos,94.67,User4856,Name4856,M,703 Main St,City_58,CA,52140,38.5138088270204,-96.1905075071205,701658,Job_98,1989-07-01,txn_1733864061_4856,1733864061,38.50917608309944,-96.2094799044756,0
2024-07-29 00:53:19,6409********6633,merchant_81,shopping_pos,159.97,User4857,Name4857,F,275 Main St,City_90,TX,81727,35.962111448283586,-95.05259240173129,529516,Job_82,1978-11-30,txn_1722194599_4857,1722194599,35.93442273620546,-95.06127387816647,0
2024-10-30 16:44:23,1023********2702,fraud_merchant_13,personal_care,33.72,User4858,Name4858,F,390 Main St,City_17,TX,37664,37.90103843137409,-95.47336076057745,594431,Job_89,1989-04-21,txn_1730286863_4858,1730286863,37.89193805557489,-95.47857851925897,0
2024-11-16 12:18:35,4067********5807,merchant_229,shopping_pos,152.45,User4859,Name4859,F,119 Main St,City_18,TX,55213,31.639174576736725,-95.00229910867975,43976,Job_62,1990-06-06,txn_1731739715_4859,1731739715,31.624248113917314,-94.9785195382464,0
